Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
24396857,"Battlemage (The Age of Darkness Trilogy, #1)",Stephen Aryan,"Aryan, Stephen",,"=""0316298271""","=""9780316298278""",0,3.76,Orbit,Paperback,512,2015,2015,,2022/09/28,to-read,to-read (#1282),to-read,,,,0,0
22874,"The Gap Into Vision: Forbidden Knowledge (Gap, #2)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0553297600""","=""9780553297607""",5,3.99,Bantam,Paperback,480,2010,1991,2022/09/20,2020/11/05,,,read,,,,1,0
156780,Schild's Ladder,Greg Egan,"Egan, Greg",,"=""006107344X""","=""9780061073441""",0,3.93,Eos,Paperback,352,2004,2002,,2022/09/18,to-read,to-read (#1281),to-read,,,,0,0
58437533,Lord Quillifer,Walter Jon Williams,"Williams, Walter Jon",,"=""1481490036""","=""9781481490030""",0,4.44,Gallery / Saga Press,Paperback,528,2022,,,2022/09/18,to-read,to-read (#1280),to-read,,,,0,0
34466940,"Quillifer (Quillifer, #1)",Walter Jon Williams,"Williams, Walter Jon",,"=""1481489976""","=""9781481489973""",0,3.84,Gallery / Saga Press,Hardcover,544,2017,2017,,2022/09/18,to-read,to-read (#1279),to-read,,,,0,0
55777447,"Gunmetal Gods (Gunmetal Gods, #1)",Zamil Akhtar,"Akhtar, Zamil",,"=""""","=""""",5,4.01,Independently Published,Kindle Edition,475,2020,2020,2022/09/12,2021/04/09,,,read,,,,1,0
59836180,"Empire of Exiles (Books of the Usurper, #1)",Erin M. Evans,"Evans, Erin M.",,"=""""","=""""",0,4.12,Orbit,Kindle Edition,448,2022,2022,,2022/09/09,to-read,to-read (#1278),to-read,,,,0,0
60934,"Imago (Xenogenesis, #3)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603635""","=""9780446603638""",0,4.21,Aspect,Paperback,220,1997,1989,,2022/09/07,to-read,to-read (#1277),to-read,,,,0,0
116249,"Adulthood Rites (Xenogenesis, #2)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603783""","=""9780446603782""",0,4.19,Aspect,Paperback,277,1997,1988,,2022/09/07,to-read,to-read (#1276),to-read,,,,0,0
60929,"Dawn (Xenogenesis, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446603775""","=""9780446603775""",0,4.15,Warner Books,Paperback,248,1997,1987,,2022/09/07,to-read,to-read (#1275),to-read,,,,0,0
48484,"Blindsight (Firefall, #1)",Peter Watts,"Watts, Peter",,"=""0765312182""","=""9780765312181""",0,4.01,Tor Books,Hardcover,384,2006,2006,,2022/09/06,to-read,to-read (#1274),to-read,,,,0,0
18490708,"Echopraxia (Firefall, #2)",Peter Watts,"Watts, Peter",,"=""076532802X""","=""9780765328021""",0,3.84,Tor Books,Hardcover,384,2014,2014,,2022/09/06,to-read,to-read (#1273),to-read,,,,0,0
22838183,"Firefall (Firefall, #1-2)",Peter Watts,"Watts, Peter",,"=""1784080462""","=""9781784080464""",0,3.86,Head of Zeus,Hardcover,720,2014,2014,,2022/09/06,to-read,to-read (#1272),to-read,,,,0,0
59082774,"Death Rider (Gunmetal Gods, #0.5)",Zamil Akhtar,"Akhtar, Zamil",,"=""""","=""""",0,4.15,Eight Point Press,ebook,100,2021,,,2022/09/04,to-read,to-read (#1271),to-read,,,,0,0
427353,"The Gap Into Conflict: The Real Story (Gap, #1)",Stephen R. Donaldson,"Donaldson, Stephen R.",,"=""0553295098""","=""9780553295092""",3,3.71,Spectra,Mass Market Paperback,241,1992,1990,2022/09/03,2020/11/05,,,read,,,,1,0
53646662,"Priest of Crowns (War for the Rose Throne, #4)",Peter McLean,"McLean, Peter",,"=""1529411343""","=""9781529411348""",5,4.39,Jo Fletcher Books,Paperback,438,2022,2022,2022/09/01,2020/05/31,,,read,,,,1,0
61208420,Blackthorne,Clayton W. Snyder,"Snyder, Clayton W.",,"=""""","=""9798845847089""",0,3.96,,Paperback,364,2022,,,2022/08/28,to-read,to-read (#1270),to-read,,,,0,0
9329516,The Night of the Swarm (The Chathrand Voyages #4),Robert V.S. Redick,"Redick, Robert V.S.",,"=""0575097787""","=""9780575097780""",0,3.93,Gollancz,Paperback,696,2012,2012,,2022/08/26,to-read,to-read (#1269),to-read,,,,0,0
8480952,"The River of Shadows (The Chathrand Voyage, #3)",Robert V.S. Redick,"Redick, Robert V.S.",,"=""0345523814""","=""9780345523815""",0,3.84,Del Rey,Hardcover,592,2011,2010,,2022/08/26,to-read,to-read (#1268),to-read,,,,0,0
2930018,"The Rats and the Ruling Sea (The Chathrand Voyage, #2)",Robert V.S. Redick,"Redick, Robert V.S.",,"=""0575081791""","=""9780575081796""",0,3.83,Gollancz,Hardcover,560,2009,2009,,2022/08/26,to-read,to-read (#1267),to-read,,,,0,0
2408602,"The Red Wolf Conspiracy (The Chathrand Voyage, #1)",Robert V.S. Redick,"Redick, Robert V.S.",,"=""0575081775""","=""9780575081772""",0,3.69,Gollancz,Hardcover,560,2008,2008,,2022/08/26,to-read,to-read (#1266),to-read,,,,0,0
61030571,"The Sapphire Altar (The Vagrant Gods, #2)",David Dalglish,"Dalglish, David",,"=""0759557128""","=""9780759557123""",0,4.21,Orbit,Paperback,544,2023,2023,,2022/08/26,to-read,to-read (#1265),to-read,,,,0,0
60646807,"Strange Cargo (Mennik Thorn, #3)",Patrick Samphire,"Samphire, Patrick",,"=""""","=""""",0,4.26,Five Fathoms Press,Kindle Edition,,2022,2022,,2022/08/24,to-read,to-read (#1264),to-read,,,,0,0
60743348,"Nectar for the God (Mennik Thorn, #2)",Patrick Samphire,"Samphire, Patrick",,"=""""","=""""",0,4.39,Five Fathoms Press,Kindle Edition,,2022,2021,,2022/08/24,to-read,to-read (#1263),to-read,,,,0,0
60743355,"Shadow of a Dead God (Mennik Thorn, #1)",Patrick Samphire,"Samphire, Patrick",,"=""""","=""""",0,4.08,Five Fathoms Press,Kindle Edition,,2022,2020,,2022/08/24,to-read,to-read (#1262),to-read,,,,0,0
54908016,"We Men of Ash and Shadow (The Vanguard Chronicles, #1)",H.L.Tinsley,"H.L.Tinsley, H.L.Tinsley",,"=""""","=""""",4,4.02,Independently published,Kindle Edition,296,2020,2020,2022/08/24,2022/08/20,,,read,,,,1,0
50174451,The Righteous (Articles of Faith #2),David  Wragg,"Wragg, David",,"=""""","=""""",3,4.07,HarperVoyager,Kindle Edition,587,2021,2021,2022/08/16,2021/09/08,,,read,DNF @70% <br/><br/>This book is not for me. Great characters but the story is just not gripping me.,,,1,0
60231543,"Iron Wrath (The Ironshield Saga, #2)",Edward Nile,"Nile, Edward",,"=""""","=""""",0,4.50,Edward Nile,ebook,,2022,,,2022/08/11,to-read,to-read (#1261),to-read,,,,0,0
52674146,"Ironshield (The Ironshield Saga, #1)",Edward Nile,"Nile, Edward",,"=""1999492013""","=""9781999492014""",0,4.24,MechWizard Press,Paperback,550,2019,,,2022/08/11,to-read,to-read (#1260),to-read,,,,0,0
56667639,The Tiger’s Imperium (Chronicles of An Imperial Legionary Officer #6),Marc Alan Edelheit,"Edelheit, Marc Alan",,"=""""","=""""",0,4.63,,Kindle Edition,401,2021,,,2022/08/05,to-read,to-read (#1259),to-read,,,,0,0
51053439,The Tiger’s Wrath (Chronicles of An Imperial Legionary Officer #5),Marc Alan Edelheit,"Edelheit, Marc Alan",,"=""""","=""""",0,4.63,,Kindle Edition,561,2020,,,2022/08/05,to-read,to-read (#1258),to-read,,,,0,0
40944320,The Tiger's Time (Chronicles of an Imperial Legionary Officer #4),Marc Alan Edelheit,"Edelheit, Marc Alan",,"=""""","=""""",0,4.60,,Kindle Edition,640,2018,,,2022/08/05,to-read,to-read (#1257),to-read,,,,0,0
30749014,"The Tiger's Fate (Chronicles of An Imperial Legionary Officer, #3)",Marc Alan Edelheit,"Edelheit, Marc Alan",Gianpiero Mangialardi,"=""""","=""""",0,4.40,,Kindle Edition,398,2016,2016,,2022/08/05,to-read,to-read (#1256),to-read,,,,0,0
27986825,"The Tiger (Chronicles of an Imperial Legionary Officer, #2)",Marc Alan Edelheit,"Edelheit, Marc Alan",Gianpiero Mangialardi,"=""""","=""""",0,4.42,,Kindle Edition,303,2015,2015,,2022/08/05,to-read,to-read (#1255),to-read,,,,0,0
25214432,"Stiger's Tigers (Chronicles of an Imperial Legionary Officer, #1)",Marc Alan Edelheit,"Edelheit, Marc Alan",Gianpiero Mangialardi,"=""""","=""""",0,4.27,"Telemachus Press, LLC",Kindle Edition,315,2015,2015,,2022/08/05,to-read,to-read (#1254),to-read,,,,0,0
57308929,"The Liar’s Knot (Rook & Rose, #2)",M.A. Carrick,"Carrick, M.A.",,"=""0356515184""","=""9780356515182""",0,4.50,"Little, Brown Book Group",Paperback,629,2021,2021,,2022/08/05,to-read,to-read (#1253),to-read,,,,0,0
808670,"Ash: A Secret History (Book of Ash, #1-4)",Mary Gentle,"Gentle, Mary",,"=""1857987446""","=""9781857987447""",0,4.13,Gollancz,Paperback,1113,2001,2000,,2022/08/04,to-read,to-read (#1252),to-read,,,,0,0
59739150,"A Broken Blade (The Halfling Saga, #1)",Melissa Blair,"Blair, Melissa",,"=""""","=""""",0,4.08,,Kindle Edition,427,2021,2021,,2022/08/04,to-read,to-read (#1251),to-read,,,,0,0
37173847,"Foundryside (The Founders Trilogy, #1)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""""","=""""",4,4.20,Crown,Kindle Edition,501,2018,2018,2022/07/28,2020/03/04,,,read,,,,1,0
58340718,"The Bloody Throne (Hostage of Empire, #3)",S.C. Emmett,"Emmett, S.C.",,"=""0316453439""","=""9780316453431""",0,4.21,Orbit,Paperback,617,2022,2022,,2022/07/12,to-read,to-read (#1250),to-read,,,,0,0
52038950,"The Poison Prince (Hostage of Empire, #2)",S.C. Emmett,"Emmett, S.C.",,"=""0316453420""","=""9780316453424""",0,4.29,Orbit,Paperback,485,2020,,,2022/07/12,to-read,to-read (#1249),to-read,,,,0,0
42283300,"The Throne of the Five Winds (Hostage of Empire, #1)",S.C. Emmett,"Emmett, S.C.",,"=""0316436941""","=""9780316436946""",0,4.10,Orbit,Paperback,654,2019,2019,,2022/07/12,to-read,to-read (#1248),to-read,,,,0,0
45109,"Golden Fool (Tawny Man, #2)",Robin Hobb,"Hobb, Robin",,"=""0553582453""","=""9780553582451""",5,4.35,Spectra,Mass Market Paperback,709,2003,2002,2022/07/06,2020/06/17,,,read,,,,1,0
55158895,"The Land Below (The Land Below, #1)",William Meikle,"Meikle, William",,"=""""","=""""",0,3.98,Severed Press,Kindle Edition,107,2020,2020,,2022/07/01,to-read,to-read (#1247),to-read,,,,0,0
60705777,Assassinorum: Kingmaker,Robert  Rath,"Rath, Robert",,"=""""","=""9781800260634""",4,4.40,Black Library,Hardcover,359,2022,2022,2022/06/28,2022/06/26,,,read,,,,1,0
55836835,"Catalyst Gate (The Protectorate, #3)",Megan E. O'Keefe,"O'Keefe, Megan E.",,"=""0356512258""","=""9780356512259""",4,4.19,Orbit,Paperback,608,2021,2021,2022/06/25,2021/05/08,,,read,,,,1,0
60778703,"Obsidian: Awakening (Obsidian, #1)",Sienna Frost,"Frost, Sienna",,"=""6165881122""","=""9786165881128""",0,4.53,Kajornwan Saechueng,Paperback,500,2022,2021,,2022/06/23,to-read,to-read (#1246),to-read,,,,0,0
51319852,"The Scavenger Door (Finder Chronicles, #3)",Suzanne Palmer,"Palmer, Suzanne",,"=""""","=""""",0,4.19,DAW Books,Kindle Edition,464,2021,2021,,2022/06/18,to-read,to-read (#1245),to-read,,,,0,0
53005399,"Driving the Deep (Finder Chronicles, #2)",Suzanne Palmer,"Palmer, Suzanne",,"=""0756415063""","=""9780756415068""",0,4.37,DAW,Hardcover,432,2020,2020,,2022/06/18,to-read,to-read (#1244),to-read,,,,0,0
40796392,"Finder (Finder Chronicles, #1)",Suzanne Palmer,"Palmer, Suzanne",,"=""""","=""""",0,3.88,DAW,Kindle Edition,400,2019,2019,,2022/06/18,to-read,to-read (#1243),to-read,,,,0,0
58965696,Councilor (The Grand Illusion #2),L.E. Modesitt Jr.,"Jr., L.E. Modesitt",,"=""""","=""""",0,4.28,Tor Books,Kindle Edition,528,2022,,,2022/06/17,to-read,to-read (#1242),to-read,,,,0,0
60625455,Sons of Darkness,Gourav Mohanty,"Mohanty, Gourav",,"=""""","=""""",0,4.20,One Point Six Technologies Pvt Ltd,Kindle Edition,800,2022,,,2022/06/17,to-read,to-read (#1241),to-read,,,,0,0
53205794,"The Last Watch (The Divide, #1)",J.S. Dewes,"Dewes, J.S.",,"=""1250236347""","=""9781250236340""",0,3.96,Tor Books,Paperback,480,2021,2021,2022/06/15,2021/07/13,,,read,"DNF @ ~25%. This book is not for me. It's not bad, i just did not care about any part of the story at all.",,,1,0
59852817,"Volpone Glory (Warhammer 40,000)",Nick Kyme,"Kyme, Nick",,"=""""","=""""",3,3.80,Black Library,Kindle Edition,,2021,2021,2022/06/12,2022/06/10,,,read,,,,1,0
44088752,"The Black Hawks (Articles of Faith, #1)",David  Wragg,"Wragg, David",,"=""""","=""""",3,3.74,HarperVoyager,Kindle Edition,429,2019,2019,2022/06/10,2021/09/08,,,read,"Very enjoyable read, i will definitely read the second instalment. This book will be shelved under ""comfort food"", right along the Ryiria Revelations. Nothing that knocked my socks off, but definetly short (and fun) enough to be good entertainment. I especially loved the banter. And i would definitely NOT classify this as Grimdark. I'm just putting that out there because this book popped up as a GD suggestion every now and then. It is definetly intended for mature audiences. But it is not really bleak or nihilistic.",,,1,0
22875083,A Crown for Cold Silver (The Crimson Empire #1),Alex   Marshall,"Marshall, Alex",,"=""0316277983""","=""9780316277983""",3,3.69,Orbit,Hardcover,646,2015,2015,2022/06/05,2019/09/02,,,read,,,,1,0
60209665,Death and Glory (Immortal's Ascent #1),Luke Chmilenko,"Chmilenko, Luke",Chris Harris,"=""""","=""""",0,3.72,Wraithmarked Creative,Kindle Edition,714,2022,,,2022/05/31,to-read,to-read (#1240),to-read,,,,0,0
58938271,"The Godbreaker (The God-King Chronicles, #3)",Mike Brooks,"Brooks, Mike",,"=""0356513947""","=""9780356513942""",0,4.11,Orbit,Paperback,665,2022,2022,,2022/05/22,to-read,to-read (#1239),to-read,,,,0,0
56382390,"Terciel and Elinor (The Old Kingdom, #6)",Garth Nix,"Nix, Garth",,"=""0063049325""","=""9780063049321""",0,4.22,Katherine Tegen Books,Hardcover,338,2021,2021,,2022/05/22,to-read,to-read (#1238),to-read,,,,0,0
20662728,"Clariel (Abhorsen, #4)",Garth Nix,"Nix, Garth",,"=""006156155X""","=""9780061561559""",0,3.86,HarperCollins,Hardcover,382,2014,2014,,2022/05/22,to-read,to-read (#1237),to-read,,,,0,0
334643,"Abhorsen (Abhorsen, #3)",Garth Nix,"Nix, Garth",,"=""0060278250""","=""9780060278250""",0,4.23,HarperCollins,Hardcover,358,2003,2003,,2022/05/22,to-read,to-read (#1236),to-read,,,,0,0
47624,"Lirael (Abhorsen, #2)",Garth Nix,"Nix, Garth",,"=""0060590165""","=""9780060590161""",0,4.28,Eos,Paperback,464,2015,2001,,2022/05/22,to-read,to-read (#1235),to-read,,,,0,0
518848,"Sabriel (Abhorsen,  #1)",Garth Nix,"Nix, Garth",,"=""0064471837""","=""9780064471831""",0,4.16,Harper Collins,Mass Market Paperback,491,1996,1995,,2022/05/22,to-read,to-read (#1234),to-read,,,,0,0
57950216,"Seven Faceless Saints (Seven Faceless Saints, #1)",M.K. Lobb,"Lobb, M.K.",,"=""""","=""""",0,3.85,"Little, Brown Books for Young Readers",Kindle Edition,401,2023,2023,,2022/05/21,to-read,to-read (#1233),to-read,,,,0,0
41462328,"Bloodchild (The Godblind, #3)",Anna Stephens,"Stephens, Anna",,"=""1945863420""","=""9781945863424""",5,4.17,Talos,Paperback,384,2019,2019,2022/05/14,2019/09/02,,,read,,,,1,0
58428979,"The Definition of Vengeance (The Serpent Knight Saga, #3)",Kevin   Wright,"Wright, Kevin",,"=""""","=""9798520622222""",0,4.44,Quantum Muse Books,Paperback,405,2021,,,2021/09/23,to-read,to-read (#1004),to-read,,,,0,0
59348940,"The First Binding (Tales of Tremaine, #1)",R.R. Virdi,"Virdi, R.R.",,"=""""","=""""",0,3.72,Tor Books,Kindle Edition,832,2022,2022,,2022/05/04,to-read,to-read (#1232),to-read,,,,0,0
591823,"Traitor General (Gaunt's Ghosts, #8)",Dan Abnett,"Abnett, Dan",,"=""1844161137""","=""9781844161133""",5,4.33,Black Library Publishing,Paperback,416,2005,2004,2022/05/02,2020/11/15,,,read,,,,1,0
60382741,"The Stars Undying (Empire Without End, #1)",Emery Robin,"Robin, Emery",,"=""0316391395""","=""9780316391399""",0,3.65,Orbit,Hardcover,518,2022,2022,,2022/04/27,to-read,to-read (#1231),to-read,,,,0,0
638147,"Sabbat Martyr (Gaunt's Ghosts, #7)",Dan Abnett,"Abnett, Dan",,"=""0743443608""","=""9780743443609""",4,4.37,Games Workshop(uk),Paperback,319,2003,2003,2022/04/25,2020/11/15,,,read,,,,1,0
56229688,"The Pariah (Covenant of Steel, #1)",Anthony Ryan,"Ryan, Anthony",,"=""""","=""""",3,4.24,Orbit,Kindle Edition,600,2021,2021,2022/04/22,2022/04/16,,,read,,,,1,0
36896810,"Darksoul (The Godblind Trilogy, #2)",Anna Stephens,"Stephens, Anna",,"=""""","=""""",5,4.05,Harper Voyager,Kindle Edition,401,2018,2018,2022/04/16,2019/09/02,,,read,,,,1,0
59552003,"The Jaguar Path (The Songs of the Drowned, #2)",Anna Stephens,"Stephens, Anna",,"=""0008404054""","=""9780008404055""",0,4.61,Harper Voyager,Hardcover,400,2023,2023,,2022/04/16,to-read,to-read (#1230),to-read,,,,0,0
60476646,"An End to Sorrow (The Obsidian Path, #3)",Michael R. Fletcher,"Fletcher, Michael R.",,"=""""","=""""",0,4.19,,Kindle Edition,531,2022,2022,,2022/04/13,to-read,to-read (#1229),to-read,,,,0,0
101991,The Throne of Bones,Brian McNaughton,"McNaughton, Brian",,"=""1587151987""","=""9781587151989""",0,3.99,Wildside Press,Paperback,288,2000,1997,,2022/04/09,to-read,to-read (#1228),to-read,,,,0,0
55077705,"The House of Always (A Chorus of Dragons, #4)",Jenn Lyons,"Lyons, Jenn",,"=""1250175674""","=""9781250175670""",0,4.17,Tor Books,Hardcover,523,2021,2021,,2022/04/08,to-read,to-read (#1227),to-read,,,,0,0
32072924,"Godblind (Godblind, #1)",Anna Stephens,"Stephens, Anna",,"=""1940456932""","=""9781940456935""",4,3.65,Talos,Hardcover,408,2017,2017,2022/04/07,2019/09/02,,,read,,,,1,0
58743354,"Sins of the Mother (The War Eternal, #4)",Rob J. Hayes,"Hayes, Rob J.",,"=""""","=""""",0,4.34,,,,2022,2022,,2022/04/04,to-read,to-read (#1226),to-read,,,,0,0
17910053,"Steles of the Sky (Eternal Sky, #3)",Elizabeth Bear,"Bear, Elizabeth",,"=""0765327562""","=""9780765327567""",0,4.07,Tor Books,Hardcover,432,2014,2014,,2022/04/04,to-read,to-read (#1225),to-read,,,,0,0
13627169,"Shattered Pillars (Eternal Sky, #2)",Elizabeth Bear,"Bear, Elizabeth",,"=""0765327554""","=""9780765327550""",0,3.85,Tor Books,Hardcover,334,2013,2013,,2022/04/04,to-read,to-read (#1224),to-read,,,,0,0
12109372,"Range of Ghosts (Eternal Sky, #1)",Elizabeth Bear,"Bear, Elizabeth",,"=""0765327546""","=""9780765327543""",0,3.68,Tor Books,Hardcover,334,2012,2012,,2022/04/04,to-read,to-read (#1223),to-read,,,,0,0
57148302,The Mad Trinkets,Cameron Scott Kirk,"Kirk, Cameron Scott",,"=""""","=""9780999280966""",0,3.97,The Mage's Lantern,Paperback,340,2021,,,2022/04/03,to-read,to-read (#1222),to-read,,,,0,0
55818882,"The Origin of Storms (Lotus Kingdoms, #3)",Elizabeth Bear,"Bear, Elizabeth",,"=""""","=""""",0,4.08,Tor Books,Kindle Edition,384,2022,2022,,2022/04/02,to-read,to-read (#1221),to-read,,,,0,0
41555952,The Red-Stained Wings (Lotus Kingdoms #2),Elizabeth Bear,"Bear, Elizabeth",,"=""0765380153""","=""9780765380159""",0,4.05,Tor Books,Hardcover,384,2019,2019,,2022/04/02,to-read,to-read (#1220),to-read,,,,0,0
33517549,"The Stone in the Skull (Lotus Kingdoms, #1)",Elizabeth Bear,"Bear, Elizabeth",,"=""0765380137""","=""9780765380135""",0,3.66,Tor Books,Hardcover,367,2017,2017,,2022/04/02,to-read,to-read (#1219),to-read,,,,0,0
68488,"Fool's Errand (Tawny Man, #1)",Robin Hobb,"Hobb, Robin",,"=""""","=""""",5,4.34,Voyager,Mass Market Paperback,661,2002,2001,2022/03/30,2020/06/17,,,read,10 / 5 stars. One of the best books i ever read. I cried like a baby and i regret not reading it earlier. But i will always be sad that i can not experience this book for the first time ever again (barring traumatic brain damage),,,1,0
58705823,"We Dream of Gods (The Reborn Empire, #4)",Devin Madson,"Madson, Devin",,"=""0356514137""","=""9780356514130""",0,3.57,Orbit,Paperback,,2022,2023,,2022/03/27,to-read,to-read (#1218),to-read,,,,0,0
55965459,"We Cry for Blood (The Reborn Empire, #3)",Devin Madson,"Madson, Devin",,"=""0356514110""","=""9780356514116""",0,4.09,Orbit,Paperback,578,2021,2021,,2022/03/27,to-read,to-read (#1217),to-read,,,,0,0
56271644,"The Gauntlet and the Fist Beneath (The Rotstorm, #1)",Ian   Green,"Green, Ian",,"=""""","=""""",0,3.82,,Kindle Edition,,2021,2021,,2022/03/25,to-read,to-read (#1216),to-read,,,,0,0
326846,"The King's Gambit (SPQR, #1)",John Maddox Roberts,"Roberts, John Maddox",,"=""0312277059""","=""9780312277055""",0,3.79,Minotaur Books,Paperback,274,2001,1990,,2022/03/24,"to-read, roman-greek-inspired","to-read (#1203), roman-greek-inspired (#35)",to-read,,,,0,0
6790348,"The Year of Confusion (SPQR, #13)",John Maddox Roberts,"Roberts, John Maddox",,"=""0312595077""","=""9780312595074""",0,4.00,Minotaur Books,Hardcover,288,2010,2010,,2022/03/24,to-read,to-read (#1215),to-read,,,,0,0
3301870,"Oracle of the Dead (SPQR, #12)",John Maddox Roberts,"Roberts, John Maddox",,"=""0312380933""","=""9780312380939""",0,4.08,Thomas Dunne Books,Hardcover,229,2008,2005,,2022/03/24,to-read,to-read (#1214),to-read,,,,0,0
